signal_1;signal_2
1448383067393;40.4
1448383067462;40.6
1448383067532;40.7
1448383067601;39.6
1448383067673;40.4
1448383067742;40.5
1448383067812;40.4
1448383067882;40.7
1448383067962;39.9
1448383068043;40.4
1448383068112;40.6
1448383068182;40.4
1448383068252;40.1
1448383068322;40.2
1448383068392;41.1
1448383068462;40.2
1448383068532;40.6
1448383068602;40.5
1448383068672;40.1
1448383068742;39.9
1448383068813;39.9
1448383068892;40.5
1448383068972;40.6
1448383069043;40.2
1448383069112;40.5
1448383069182;41.2
1448383069252;41.0
1448383069322;40.5
1448383069392;40.8
1448383069462;41.1
1448383069542;40.3
1448383069623;40.7
1448383069692;40.4
1448383069763;40.2
1448383069852;40.9
1448383069932;40.6
1448383070002;40.5
1448383070082;40.8
1448383070152;40.4
1448383070202;41.0
1448383070272;40.5
1448383070352;40.8
1448383070432;40.6
1448383070512;41.0
1448383070593;40.5
1448383070672;41.1
1448383070742;40.9
1448383070823;40.9
1448383070892;40.9
1448383070963;41.1
1448383071032;40.8
1448383071103;40.7
1448383071182;40.9
1448383071252;40.7
1448383071292;40.8
1448383071362;40.7
1448383071432;41.0
1448383071502;40.9
1448383071582;41.4
1448383071653;40.8
1448383071722;40.5
1448383071802;40.9
1448383071873;41.2
1448383071942;41.7
1448383072023;41.5
1448383072063;40.8
1448383072086;40.8
1448383072152;41.1
1448383072232;40.7
1448383072302;40.7
1448383072342;41.7
1448383072412;41.0
1448383072482;41.6
1448383072552;41.0
1448383072621;41.8
1448383072692;41.4
1448383072773;41.8
1448383072852;41.0
1448383072932;40.9
1448383073002;41.1
1448383073072;40.9
1448383073152;41.2
1448383073223;41.1
1448383073293;41.2
1448383073372;41.6
1448383073452;41.2
1448383073523;41.7
1448383073602;42.0
1448383073672;41.1
1448383073742;41.0
1448383073822;41.1
1448383073902;41.1
1448383073982;41.5
1448383074062;41.6
1448383074142;42.1
1448383074212;41.2
1448383074282;41.2
1448383074352;41.4
1448383074432;41.6
1448383074512;41.8
1448383074592;41.2
1448383074672;41.6
1448383074742;41.1
1448383074823;42.2
1448383074902;42.3
1448383074982;42.0
1448383075052;42.3
1448383075123;41.6
1448383075193;41.4
1448383075262;41.6
1448383075331;41.4
1448383075403;41.4
1448383075492;41.8
1448383075562;41.4
1448383075632;41.5
1448383075702;41.5
1448383075772;41.9
1448383075842;42.6
1448383075912;42.6
1448383075982;42.3
1448383076053;42.5
1448383076122;41.5
1448383076191;42.3
1448383076262;41.5
1448383076332;42.5
1448383076402;41.9
1448383076482;41.7
1448383076563;41.7
1448383076632;41.7
1448383076712;42.3
1448383076792;42.7
1448383076862;41.7
1448383076932;41.9
1448383077002;41.7
1448383077083;41.5
1448383077152;41.8
1448383077222;42.8
1448383077292;41.7
1448383077362;41.8
1448383077433;41.9
1448383077512;41.8
1448383077592;42.0
1448383077682;42.0
1448383077762;41.9
1448383077832;41.9
1448383077912;41.9
1448383078002;41.8
1448383078082;42.0
1448383078152;42.8
1448383078232;42.3
1448383078302;43.1
1448383078372;42.3
1448383078442;43.0
1448383078513;42.1
1448383078582;42.5
1448383078652;42.5
1448383078722;43.2
1448383078793;43.2
1448383078862;42.9
1448383078932;43.1
1448383079013;42.0
1448383079082;42.5
1448383079153;42.2
1448383079242;43.2
1448383079332;42.3
1448383079402;42.1
1448383079472;42.2
1448383079502;42.7
1448383079572;42.6
1448383079652;42.6
1448383079722;42.2
1448383079802;43.4
1448383079872;42.1
1448383079942;42.5
1448383080012;42.1
1448383080093;42.8
1448383080173;42.3
1448383080242;42.7
1448383080312;42.8
1448383080393;42.7
1448383080462;42.3
1448383080532;42.6
1448383080612;42.6
1448383080692;43.4
1448383080772;42.6
1448383080843;42.8
1448383080922;43.1
1448383081002;43.4
1448383081082;42.7
1448383081152;42.7
1448383081222;43.5
1448383081302;42.9
1448383081382;42.8
1448383081462;43.4
1448383081532;42.8
1448383081602;43.6
1448383081682;42.9
1448383081762;42.6
1448383081833;42.8
1448383081902;42.6
1448383081982;43.7
1448383082062;42.8
1448383082132;42.6
1448383082202;43.2
1448383082272;42.9
1448383082342;43.0
1448383082422;42.8
1448383082502;43.6
1448383082573;43.0
1448383082642;42.8
1448383082711;43.1
1448383082782;42.7
1448383082852;43.8
1448383082922;43.9
1448383082992;43.1
1448383083072;43.8
1448383083143;43.1
1448383083212;42.9
1448383083282;43.4
1448383083353;43.4
1448383083422;43.1
1448383083492;43.4
1448383083563;42.8
1448383083632;43.1
1448383083712;43.1
1448383083783;43.4
1448383083853;43.0
1448383083922;43.1
1448383083992;43.4
1448383084062;43.1
1448383084133;43.1
1448383084202;43.2
1448383084271;43.8
1448383084352;44.3
1448383084421;44.1
1448383084493;43.2
1448383084582;43.6
1448383084662;44.2
1448383084732;44.2
1448383084802;44.1
1448383084872;44.1
1448383084952;43.4
1448383085022;43.2
1448383085092;43.5
1448383085172;43.1
1448383085242;43.6
1448383085312;43.2
1448383085382;43.9
1448383085433;43.4
1448383085502;44.1
1448383085582;43.4
1448383085622;43.6
1448383085651;43.4
1448383085692;43.7
1448383085773;43.5
1448383085852;44.4
1448383085923;43.9
1448383085992;44.3
1448383086032;43.4
1448383086061;43.8
1448383086102;43.4
1448383086173;43.4
1448383086252;43.9
1448383086322;44.1
1448383086392;43.9
1448383086462;43.6
1448383086532;44.2
1448383086613;43.9
1448383086702;44.2
1448383086782;44.4
1448383086852;43.8
1448383086922;43.5
1448383086992;44.3
1448383087062;44.1
1448383087133;44.4
1448383087202;43.5
1448383087282;44.1
1448383087363;44.8
1448383087442;43.6
1448383087512;43.8
1448383087582;44.3
1448383087622;43.8
1448383087646;43.8
1448383087713;44.8
1448383087791;44.1
1448383087832;44.2
1448383087861;44.2
1448383087932;43.8
1448383088022;45.0
1448383088092;43.7
1448383088173;44.1
1448383088252;44.8
1448383088322;44.5
1448383088392;44.1
1448383088462;43.8
1448383088532;44.2
1448383088612;43.8
1448383088682;44.6
1448383088753;44.2
1448383088823;44.8
1448383088902;44.5
1448383088972;44.1
1448383089043;44.3
1448383089112;44.3
1448383089182;44.9
1448383089252;44.4
1448383089322;44.2
1448383089393;44.5
1448383089463;44.2
1448383089533;44.3
1448383089602;45.0
1448383089672;44.4
1448383089742;44.2
1448383089812;44.4
1448383089882;44.1
1448383089963;44.5
1448383090033;44.6
1448383090102;44.5
1448383090172;45.2
1448383090242;44.2
1448383090312;44.2
1448383090382;45.1
1448383090452;44.1
1448383090522;44.4
1448383090592;44.9
1448383090662;45.5
1448383090702;44.6
1448383090772;44.3
1448383090852;45.1
1448383090922;44.5
1448383090992;44.3
1448383091072;45.0
1448383091152;44.5
1448383091222;44.6
1448383091292;45.2
1448383091362;44.6
1448383091433;44.4
1448383091502;44.5
1448383091572;44.4
1448383091642;44.8
1448383091712;44.6
1448383091792;44.3
1448383091872;44.5
1448383091943;44.5
1448383092012;44.5
1448383092082;45.0
1448383092152;44.6
1448383092222;45.2
1448383092292;44.9
1448383092362;44.8
1448383092432;44.5
1448383092512;45.5
1448383092592;44.9
1448383092663;44.6
1448383092733;45.7
1448383092802;46.1
1448383092872;44.4
1448383092942;45.0
1448383093012;44.6
1448383093092;44.4
1448383093162;44.8
1448383093232;44.4
1448383093301;44.4
1448383093342;44.9
1448383093370;45.2
1448383093412;45.0
1448383093483;44.6
1448383093562;45.0
1448383093642;44.8
1448383093721;44.9
1448383093762;44.6
1448383093831;44.9
1448383093901;45.7
1448383093972;44.5
1448383094052;44.9
1448383094122;45.1
1448383094202;45.5
1448383094246;44.9
1448383094312;45.3
1448383094392;45.3
1448383094472;45.0
1448383094552;44.6
1448383094622;45.1
1448383094691;45.0
1448383094732;45.1
1448383094758;45.2
1448383094822;45.6
1448383094912;44.5
1448383094982;44.6
1448383095062;45.3
1448383095142;44.6
1448383095212;44.5
1448383095282;44.8
1448383095352;44.3
1448383095422;44.9
1448383095492;43.9
1448383095572;44.2
1448383095642;44.6
1448383095712;43.7
1448383095783;43.6
1448383095852;43.6
1448383095922;43.5
1448383095992;44.3
1448383096062;43.4
1448383096132;43.5
1448383096202;43.7
1448383096272;43.4
1448383096342;43.4
1448383096422;43.1
1448383096502;43.0
1448383096572;43.4
1448383096646;44.1
1448383096712;42.7
1448383096792;43.1
1448383096822;43.1
1448383096892;43.1
1448383096982;42.8
1448383097062;42.9
1448383097132;42.9
1448383097202;42.6
1448383097272;42.3
1448383097342;42.6
1448383097423;43.4
1448383097492;43.1
1448383097562;42.8
1448383097633;42.0
1448383097702;42.2
1448383097772;42.1
1448383097842;42.1
1448383097913;41.9
1448383097982;41.9
1448383098062;41.8
1448383098142;42.5
1448383098212;42.2
1448383098282;41.7
1448383098363;42.0
1448383098442;41.9
1448383098512;41.8
1448383098582;42.7
1448383098653;42.0
1448383098732;42.2
1448383098802;41.4
1448383098842;42.5
1448383098867;41.4
1448383098932;42.1
1448383099013;42.2
1448383099092;41.6
1448383099172;42.1
1448383099252;41.4
1448383099341;41.2
1448383099413;41.1
1448383099482;41.6
1448383099562;41.5
1448383099641;41.1
1448383099722;41.5
1448383099803;41.0
1448383099873;40.8
1448383099902;41.4
1448383099982;41.7
1448383100073;40.7
1448383100142;41.1
1448383100212;41.7
1448383100283;41.4
1448383100362;40.7
1448383100432;40.9
1448383100502;40.9
1448383100573;41.2
1448383100642;40.9
1448383100732;41.0
1448383100812;40.6
1448383100882;40.4
1448383100922;40.7
1448383100992;41.2
1448383101072;40.9
1448383101142;41.0
1448383101212;40.5
1448383101282;40.2
1448383101352;40.7
1448383101422;41.1
1448383101492;40.4
1448383101563;40.3
1448383101632;40.7
1448383101703;40.8
1448383101772;40.2
1448383101842;40.6
1448383101912;40.6
1448383101982;39.9
1448383102082;40.1
1448383102152;40.2
1448383102232;39.7
1448383102312;40.1
1448383102352;39.9
1448383102381;39.9
1448383102422;39.9
1448383102492;39.9
1448383102562;39.8
1448383102632;40.4
1448383102702;39.9
1448383102772;39.4
1448383102852;40.2
1448383102923;40.7
1448383102992;39.5
1448383103072;39.9
1448383103142;40.3
1448383103213;39.6
1448383103282;39.6
1448383103352;39.8
1448383103423;39.4
1448383103492;40.4
1448383103562;40.1
1448383103642;39.8
1448383103721;39.9
1448383103802;39.6
1448383103872;39.5
1448383103942;39.1
1448383104022;39.7
1448383104102;40.2
1448383104171;38.9
1448383104242;39.2
1448383104312;39.7
1448383104361;40.1
1448383104389;39.2
1448383104462;39.2
1448383104553;39.1
1448383104623;39.0
1448383104692;39.8
1448383104763;39.0
1448383104842;39.1
1448383104923;38.6
1448383104992;38.7
1448383105033;38.8
1448383105103;38.8
1448383105172;39.0
1448383105242;39.1
1448383105315;38.7
1448383105382;38.9
1448383105452;38.5
1448383105523;38.6
1448383105592;38.7
1448383105674;38.8
1448383105752;38.7
1448383105822;39.4
1448383105892;39.1
1448383105962;38.6
1448383106031;38.7
1448383106102;38.6
1448383106172;38.5
1448383106212;39.0
1448383106239;38.5
1448383106283;38.6
1448383106352;38.7
1448383106422;38.6
1448383106492;39.4
1448383106562;38.4
1448383106632;38.4
1448383106712;38.9
1448383106782;38.4
1448383106862;38.4
1448383106942;38.6
1448383107022;38.4
1448383107093;38.1
1448383107163;38.2
1448383107232;38.5
1448383107302;38.0
1448383107372;38.0
1448383107452;38.7
1448383107522;37.9
1448383107592;37.9
1448383107662;38.2
1448383107732;38.4
1448383107802;38.0
1448383107872;38.0
1448383107942;37.9
1448383108013;37.9
1448383108082;37.8
1448383108112;38.6
1448383108182;38.7
1448383108272;37.8
1448383108342;37.8
1448383108412;37.7
1448383108492;38.0
1448383108572;37.3
1448383108642;38.2
1448383108713;37.9
1448383108792;37.8
1448383108872;38.3
1448383108942;38.0
1448383109022;38.1
1448383109102;37.4
1448383109142;38.1
1448383109211;37.7
1448383109282;37.4
1448383109351;37.4
1448383109423;37.3
1448383109501;38.0
1448383109582;37.9
1448383109653;37.8
1448383109722;37.9
1448383109803;37.0
1448383109872;37.6
1448383109943;37.2
1448383110023;37.6
1448383110092;37.2
1448383110162;37.7
1448383110232;37.4
1448383110302;38.1
1448383110382;37.2
1448383110452;36.9
1448383110522;37.8
1448383110592;37.1
1448383110662;37.6
1448383110731;37.1
1448383110803;37.0
1448383110872;37.4
1448383110942;36.8
1448383111012;36.8
1448383111082;37.4
1448383111162;37.0
1448383111252;37.3
1448383111332;37.6
1448383111402;36.8
1448383111472;36.9
1448383111542;36.8
1448383111612;36.8
1448383111682;36.8
1448383111763;37.1
1448383111842;36.8
1448383111922;36.9
1448383112002;36.7
1448383112072;36.7
1448383112143;36.9
1448383112172;36.4
1448383112262;37.4
1448383112362;36.5
1448383112432;37.4
1448383112502;36.8
1448383112573;36.5
1448383112652;37.3
1448383112732;36.9
1448383112802;37.4
1448383112872;36.9
1448383112952;36.2
1448383113032;36.9
1448383113102;36.7
1448383113172;36.4
1448383113202;36.2
1448383113272;37.2
1448383113352;37.3
1448383113422;36.3
1448383113503;37.0
1448383113572;37.1
1448383113642;36.3
1448383113712;36.7
1448383113783;37.1
1448383113862;36.5
1448383113932;36.0
1448383114002;36.4
1448383114073;36.6
1448383114142;36.5
1448383114223;36.4
1448383114262;36.3
1448383114332;36.5
1448383114421;36.0
1448383114503;36.6
1448383114573;36.0
1448383114642;35.9
1448383114712;36.0
1448383114792;36.2
1448383114873;36.4
1448383114942;36.0
1448383115012;36.2
1448383115082;36.7
1448383115151;35.9
1448383115223;35.7
1448383115262;36.3
1448383115332;35.7
1448383115412;35.8
1448383115482;35.6
1448383115553;36.2
1448383115622;35.8
1448383115692;35.5
1448383115772;36.2
1448383115852;35.8
1448383115922;36.0
1448383116002;35.5
1448383116082;36.7
1448383116153;35.7
1448383116222;35.8
1448383116292;36.0
1448383116362;35.5
1448383116443;35.8
1448383116512;36.1
1448383116582;36.1
1448383116663;35.5
1448383116742;35.7
1448383116812;36.1
1448383116891;35.4
1448383116982;36.5
1448383117063;35.3
1448383117143;36.3
1448383117213;35.7
1448383117282;35.6
1448383117312;36.1
1448383117382;35.4
1448383117462;35.5
1448383117532;35.3
1448383117603;35.6
1448383117671;36.3
1448383117742;35.5
1448383117813;36.2
1448383117892;35.5
1448383117972;35.4
1448383118053;35.6
1448383118133;35.6
1448383118202;36.1
1448383118272;35.6
1448383118342;35.3
1448383118412;35.7
1448383118492;35.4
1448383118562;35.3
1448383118602;35.7
1448383118629;35.3
1448383118673;35.2
1448383118742;35.5
1448383118812;36.1
1448383118882;35.6
1448383118952;35.5
1448383119023;35.8
1448383119092;34.9
1448383119162;35.2
1448383119242;35.2
1448383119322;35.2
1448383119392;35.1
1448383119482;35.7
1448383119552;35.5
1448383119622;35.1
1448383119693;35.1
1448383119762;34.7
1448383119831;34.8
1448383119903;35.0
1448383119982;35.2
1448383120061;35.4
1448383120133;35.2
1448383120202;34.8
1448383120272;34.8
1448383120344;35.1
1448383120422;35.2
1448383120503;35.3
1448383120582;35.5
1448383120662;34.8
1448383120732;34.9
1448383120802;35.1
1448383120882;35.2
1448383120962;35.2
1448383121032;34.4
1448383121102;34.6
1448383121173;34.5
1448383121252;35.2
1448383121322;35.0
1448383121392;34.5
1448383121423;34.5
1448383121502;35.0
1448383121602;34.5
1448383121672;34.5
1448383121742;35.3
1448383121812;35.2
1448383121882;35.0
1448383121953;34.5
1448383122022;35.5
1448383122091;34.7
1448383122161;35.0
1448383122232;35.0
1448383122302;34.8
1448383122372;34.7
1448383122442;34.5
1448383122522;35.2
1448383122592;34.3
1448383122672;35.4
1448383122752;35.1
1448383122822;34.8
1448383122892;35.2
1448383122972;34.6
1448383123052;34.5
1448383123132;34.3
1448383123212;35.1
1448383123282;34.5
1448383123353;34.9
1448383123432;34.0
1448383123462;34.2
1448383123533;34.3
1448383123613;34.5
1448383123682;34.0
1448383123752;34.9
1448383123823;34.3
1448383123893;34.8
1448383123961;34.1
1448383124042;34.6
1448383124123;34.4
1448383124193;34.0
1448383124263;33.7
1448383124332;34.2
1448383124412;34.6
1448383124502;34.1
1448383124583;34.7
1448383124662;33.7
1448383124732;34.3
1448383124802;33.9
1448383124872;34.5
1448383124942;34.1
1448383125012;33.5
1448383125082;34.2
1448383125162;33.8
1448383125242;34.1
1448383125312;34.1
1448383125381;34.0
1448383125453;33.8
1448383125522;34.2
1448383125593;33.8
1448383125682;33.8
1448383125753;34.1
1448383125822;34.6
1448383125892;33.6
1448383125972;34.0
1448383126052;33.9
1448383126132;33.9
1448383126212;34.6
1448383126282;34.2
1448383126352;34.4
1448383126423;33.7
1448383126493;33.8
1448383126562;33.5
1448383126632;33.5
1448383126711;33.7
1448383126782;33.7
1448383126852;34.2
1448383126922;33.6
1448383126992;33.6
1448383127073;33.4
1448383127142;34.1
1448383127212;33.5
1448383127283;34.0
1448383127356;33.7
1448383127432;33.4
1448383127522;33.5
1448383127602;34.0
1448383127682;34.3
1448383127762;33.7
1448383127833;33.3
1448383127913;33.3
1448383127982;33.7
1448383128052;33.3
1448383128123;33.6
1448383128192;33.6
1448383128272;33.3
1448383128352;33.3
1448383128442;33.3
1448383128522;33.6
1448383128593;34.0
1448383128632;33.7
1448383128702;34.1
1448383128783;34.4
1448383128852;33.3
1448383128922;33.4
1448383129001;33.1
1448383129072;33.3
1448383129112;33.5
1448383129140;34.2
1448383129182;33.2
1448383129252;33.3
1448383129332;34.0
1448383129402;33.7
1448383129472;33.1
1448383129542;33.2
1448383129622;33.2
1448383129692;33.3
1448383129762;33.8
1448383129852;33.1
1448383129942;32.9
1448383130013;33.8
1448383130102;33.2
1448383130182;32.9
1448383130263;33.2
1448383130332;33.0
1448383130371;33.7
1448383130399;33.1
1448383130442;33.6
1448383130512;32.9
1448383130582;33.2
1448383130652;33.0
1448383130722;33.0
1448383130802;32.8
1448383130882;33.9
1448383130962;32.8
1448383131033;33.0
1448383131103;33.2
1448383131182;33.6
1448383131262;33.4
1448383131333;33.7
1448383131402;33.1
1448383131472;32.7
1448383131543;32.8
1448383131623;32.7
1448383131702;32.8
1448383131745;33.1
1448383131811;32.8
1448383131882;32.9
1448383131952;32.8
1448383132022;32.5
1448383132102;33.1
1448383132172;32.6
1448383132262;32.9
1448383132332;32.7
1448383132402;32.4
1448383132472;32.6
1448383132542;33.0
1448383132612;33.3
1448383132682;32.4
1448383132752;32.8
1448383132792;32.6
1448383132862;32.4
1448383132942;32.6
1448383133012;33.2
1448383133082;33.1
1448383133162;32.3
1448383133252;32.5
1448383133332;32.8
1448383133382;32.6
1448383133452;32.4
1448383133522;32.7
1448383133592;32.4
1448383133672;33.3
1448383133742;33.0
1448383133812;33.0
1448383133882;32.3
1448383133952;32.4
1448383134032;32.5
1448383134102;32.6
1448383134172;32.2
1448383134241;32.2
1448383134312;33.0
1448383134382;32.6
1448383134462;32.3
1448383134542;32.1
1448383134612;33.0
1448383134682;33.0
1448383134751;32.1
1448383134822;32.2
1448383134893;32.3
1448383134972;32.1
1448383135042;32.7
1448383135112;32.3
1448383135192;32.2
1448383135272;32.4
1448383135342;32.1
1448383135421;32.5
1448383135512;32.6
1448383135582;32.3
1448383135662;32.9
1448383135742;32.6
1448383135822;32.1
1448383135852;32.8
1448383135922;32.0
1448383136003;32.1
1448383136082;32.1
1448383136162;32.4
1448383136243;32.2
1448383136322;32.3
1448383136392;32.2
1448383136462;32.7
1448383136532;32.4
